mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.20236759185791015,0.010128928040420329,1.2064634799957275,0.01854081340549462,3,{'n_neighbors': 3},0.9824571428571428,0.9826785714285714,0.9828214285714286,0.9824714285714286,0.9825857142857143,0.9826028571428571,0.0001358720887077389,1
0.1975313186645508,0.0020167643956260184,1.3457590579986571,0.0323265505826808,5,{'n_neighbors': 5},0.9813142857142857,0.9816214285714285,0.9814642857142857,0.9811285714285715,0.9817142857142858,0.9814485714285714,0.000210315603465895,2
0.19958930015563964,0.005762369524225737,1.4966923713684082,0.01931659170334578,7,{'n_neighbors': 7},0.9803357142857143,0.98065,0.9800928571428571,0.9798928571428571,0.9812428571428572,0.9804428571428572,0.00047315700461943535,3
